participant_id,expert_group,age,experience,image,study,dr_score,dmo_score,dr_grade,dmo_grade,time_sec,zoom_1.0,zoom_1.5,zoom_2.25,zoom_3.375,zoom_5.0625,zoom_7.59375,zoom_11.390625,zoom_17.0859375
1468,Optometrist,33,4,007-6520-400_1140x848,tracking,0,2,4,1,23.515630000001693,47,1258,0,150,0,0,0,0
1468,Optometrist,33,4,007-7017-400_1140x848,tracking,-1,2,3,1,29.875,380,813,27,628,0,0,0,0
1468,Optometrist,33,4,007-7175-400_1140x848,tracking,0,2,4,1,24.17968999999721,159,76,0,1243,0,0,0,0
1468,Optometrist,33,4,007-7265-400_1140x848,tracking,-2,1,2,0,28.078119999998307,356,1098,0,280,0,0,0,0
1468,Optometrist,33,4,20170228231807286_1140x848,tracking,0,100,0,-1,14.136720000002242,59,15,561,211,15,13,0,0
1468,Optometrist,33,4,20170511224838938_1140x848,tracking,0,1,2,0,40.56640999999945,185,58,189,2076,0,0,0,0
1468,Optometrist,33,4,20170512231007763_1140x848,tracking,1,1,4,0,26.28515999999945,169,1110,161,179,0,0,0,0
1468,Optometrist,33,4,20170525111826224_1140x848,tracking,-1,1,1,0,13.796880000001693,853,0,0,0,0,0,0,0
1468,Optometrist,33,4,20170609154552424_1140x848,tracking,-1,1,0,0,27.789059999995516,257,1415,0,23,0,0,0,0
1468,Optometrist,33,4,20170622080837660_1140x848,tracking,0,3,3,2,31.894529999997758,255,1231,15,451,16,0,0,0
1945,Ophthalmologist,44,14,007-0079-000_1140x848,thinkaloud,0,0,0,0,13.247069999999894,820,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-1811-100_1140x848,thinkaloud,0,1,1,0,17.37133999999969,1075,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-2403-100_1140x848,thinkaloud,1,1,2,0,15.074709999999868,933,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-2705-100_1140x848,thinkaloud,0,1,1,0,24.10010000000011,1218,0,0,273,0,0,0,0
1945,Ophthalmologist,44,14,007-2841-100_1140x848,thinkaloud,0,2,1,1,32.10619999999972,1935,0,0,48,0,0,0,0
1945,Ophthalmologist,44,14,007-4991-300_1140x848,thinkaloud,1,3,4,2,37.460199999999986,2306,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-7017-400_1140x848,thinkaloud,-1,3,3,2,42.91112999999996,2642,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-7175-400_1140x848,thinkaloud,0,4,4,3,17.921380000000227,1109,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,20170228231807286_1140x848,thinkaloud,0,0,0,0,13.213870000000043,818,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,20170511224838938_1140x848,thinkaloud,0,3,2,2,28.985110000000077,1793,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,20170525111826224_1140x848,thinkaloud,0,1,2,0,22.919430000000375,1418,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,20170609154552424_1140x848,thinkaloud,0,1,1,0,21.35082999999986,1320,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,20170622080837660_1140x848,thinkaloud,-1,3,2,2,20.347420000000056,1259,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-0028-000_1140x848,tracking,0,0,0,0,9.898689999999988,613,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-0055-000_1140x848,tracking,0,0,0,0,12.632320000000163,778,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-0142-000_1140x848,tracking,0,0,0,0,13.166009999999915,772,4,34,4,0,0,0,0
1945,Ophthalmologist,44,14,007-0323-000_1140x848,tracking,0,0,0,0,8.054689999999937,499,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-1774-100_1140x848,tracking,0,1,1,0,13.295410000000174,755,7,56,5,0,0,0,0
1945,Ophthalmologist,44,14,007-2252-100_1140x848,tracking,1,1,2,0,18.293459999999868,1067,9,52,4,0,0,0,0
1945,Ophthalmologist,44,14,007-2469-100_1140x848,tracking,0,1,1,0,14.346919999999955,888,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-2477-100_1140x848,tracking,1,3,2,2,13.295649999999569,823,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-2840-100_1140x848,tracking,0,1,1,0,15.770019999999931,821,46,5,27,10,34,0,0
1945,Ophthalmologist,44,14,007-4250-200_1140x848,tracking,2,4,4,3,8.507810000000063,527,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-4850-300_1140x848,tracking,0,1,3,0,13.327879999999823,824,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-5457-300_1140x848,tracking,0,1,3,0,14.71875,911,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-6320-400_1140x848,tracking,-2,2,2,1,35.95580999999993,2163,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-6573-400_1140x848,tracking,0,1,4,0,8.734129999999823,541,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-7146-400_1140x848,tracking,100,100,-1,-1,33.80493000000024,2073,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,007-7235-400_1140x848,tracking,0,4,4,3,11.225099999999657,695,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,20170502092649506_1140x848,tracking,0,1,2,0,9.947509999999966,616,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,20170518171333730_1140x848,tracking,1,1,2,0,18.681640000000243,1155,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,20170519153000176_1140x848,tracking,-1,3,2,2,14.767330000000129,913,0,0,0,0,0,0,0
1945,Ophthalmologist,44,14,20170521094743135_1140x848,tracking,0,1,2,0,9.915039999999863,614,0,0,0,0,0,0,0
1536,Ophthalmologist,64,30,007-0142-000_1140x848,thinkaloud,100,100,-1,-1,20.460939999999937,1090,33,0,143,0,0,0,0
1536,Ophthalmologist,64,30,007-1774-100_1140x848,thinkaloud,0,1,1,0,42.166749999999865,845,35,0,1554,0,0,0,0
1536,Ophthalmologist,64,30,007-2252-100_1140x848,thinkaloud,0,1,1,0,35.42236999999977,1348,0,0,842,0,0,0,0
1536,Ophthalmologist,64,30,007-2469-100_1140x848,thinkaloud,0,1,1,0,29.906490000000304,1225,0,0,625,0,0,0,0
1536,Ophthalmologist,64,30,007-2840-100_1140x848,thinkaloud,0,1,1,0,38.34961000000021,1124,0,0,1248,0,0,0,0
1536,Ophthalmologist,64,30,007-4250-200_1140x848,thinkaloud,1,3,3,2,40.48497999999995,1055,0,0,1433,0,0,0,0
1536,Ophthalmologist,64,30,007-5457-300_1140x848,thinkaloud,0,2,3,1,76.76427999999987,146,1666,0,2865,0,0,0,0
1536,Ophthalmologist,64,30,007-6573-400_1140x848,thinkaloud,0,1,4,0,30.132929999999988,631,555,49,629,0,0,0,0
1536,Ophthalmologist,64,30,20170502092649506_1140x848,thinkaloud,100,100,-1,-1,30.19775000000027,267,453,0,1062,0,0,0,0
1536,Ophthalmologist,64,30,20170519153000176_1140x848,thinkaloud,0,2,3,1,69.46949000000018,240,1416,0,2635,0,0,0,0
1536,Ophthalmologist,64,30,007-0051-000_1140x848,tracking,0,0,0,0,18.519900000000007,231,911,0,4,0,0,0,0
1536,Ophthalmologist,64,30,007-0079-000_1140x848,tracking,100,100,-1,-1,11.645629999999983,381,56,0,284,0,0,0,0
1536,Ophthalmologist,64,30,007-0321-000_1140x848,tracking,0,0,0,0,24.795290000000023,154,0,0,1376,0,0,0,0
1536,Ophthalmologist,64,30,007-1811-100_1140x848,tracking,0,1,1,0,40.51757999999995,225,985,0,1285,0,0,0,0
1536,Ophthalmologist,64,30,007-2403-100_1140x848,tracking,0,1,1,0,43.38013000000001,200,2476,0,7,0,0,0,0
1536,Ophthalmologist,64,30,007-2705-100_1140x848,tracking,-1,1,0,0,35.875,288,1912,0,18,0,0,0,0
1536,Ophthalmologist,64,30,007-2763-100_1140x848,tracking,0,1,1,0,33.270880000000034,188,1699,0,171,0,0,0,0
1536,Ophthalmologist,64,30,007-2841-100_1140x848,tracking,0,2,1,1,26.81750999999997,473,1124,55,7,0,0,0,0
1536,Ophthalmologist,64,30,007-4290-200_1140x848,tracking,1,1,3,0,40.58191000000011,125,61,0,2297,0,0,0,0
1536,Ophthalmologist,64,30,007-4991-300_1140x848,tracking,-1,3,2,2,30.489019999999982,726,0,0,1160,0,0,0,0
1536,Ophthalmologist,64,30,007-6520-400_1140x848,tracking,0,2,4,1,41.06701000000021,307,1111,0,1122,0,0,0,0
1536,Ophthalmologist,64,30,007-7017-400_1140x848,tracking,0,4,4,3,41.98913999999991,217,723,0,1643,0,0,0,0
1536,Ophthalmologist,64,30,007-7175-400_1140x848,tracking,0,2,4,1,14.99389999999994,234,72,0,622,0,0,0,0
1536,Ophthalmologist,64,30,007-7265-400_1140x848,tracking,0,1,4,0,28.64501999999993,448,507,0,817,0,0,0,0
1536,Ophthalmologist,64,30,20170228231807286_1140x848,tracking,0,0,0,0,27.75513000000001,453,661,50,553,0,0,0,0
1536,Ophthalmologist,64,30,20170511224838938_1140x848,tracking,1,2,3,1,20.671139999999923,350,0,0,929,0,0,0,0
1536,Ophthalmologist,64,30,20170512231007763_1140x848,tracking,0,3,3,2,43.703739999999925,241,415,0,2031,0,0,0,0
1536,Ophthalmologist,64,30,20170525111826224_1140x848,tracking,-2,1,0,0,37.589840000000095,224,0,0,2099,0,0,0,0
1536,Ophthalmologist,64,30,20170609154552424_1140x848,tracking,0,1,1,0,29.777340000000095,277,111,0,1454,0,0,0,0
1536,Ophthalmologist,64,30,20170622080837660_1140x848,tracking,1,3,4,2,62.74084000000016,390,1307,144,2039,0,0,0,0
1214,Optometrist,36,7,007-0079-000_1140x848,thinkaloud,0,100,0,-1,17.49535999999989,408,31,0,581,0,0,0,0
1214,Optometrist,36,7,007-2705-100_1140x848,thinkaloud,-1,1,0,0,32.72082999999998,55,341,0,1611,0,0,0,0
1214,Optometrist,36,7,007-6520-400_1140x848,thinkaloud,0,3,4,2,36.02038999999991,285,787,35,1059,43,0,0,0
1214,Optometrist,36,7,20170609154552424_1140x848,thinkaloud,0,1,1,0,21.83557000000019,962,309,0,75,0,0,0,0
1214,Optometrist,36,7,007-0028-000_1140x848,tracking,0,0,0,0,14.136839999999893,193,0,0,682,0,0,0,0
1214,Optometrist,36,7,007-0055-000_1140x848,tracking,0,0,0,0,9.898680000000013,87,0,0,519,0,0,0,0
1214,Optometrist,36,7,007-0142-000_1140x848,tracking,0,0,0,0,7.068359999999984,89,0,0,346,0,0,0,0
1214,Optometrist,36,7,007-0323-000_1140x848,tracking,0,0,0,0,26.39684999999986,84,381,0,1127,0,0,0,0
1214,Optometrist,36,7,007-1774-100_1140x848,tracking,0,3,1,2,55.009649999999965,153,806,0,2377,0,0,0,0
1214,Optometrist,36,7,007-2252-100_1140x848,tracking,3,2,4,1,34.031000000000176,131,580,304,940,128,0,0,0
1214,Optometrist,36,7,007-2469-100_1140x848,tracking,0,100,1,-1,34.19310999999993,1211,151,0,750,0,0,0,0
1214,Optometrist,36,7,007-2477-100_1140x848,tracking,1,1,2,0,23.77746000000002,1469,0,0,0,0,0,0,0
1214,Optometrist,36,7,007-2840-100_1140x848,tracking,0,1,1,0,15.480219999999917,97,813,0,38,0,0,0,0
1214,Optometrist,36,7,007-4250-200_1140x848,tracking,2,4,4,3,14.751950000000079,96,32,75,631,0,0,0,0
1214,Optometrist,36,7,007-4850-300_1140x848,tracking,0,100,3,-1,17.139409999999998,325,11,70,641,0,0,0,0
1214,Optometrist,36,7,007-5457-300_1140x848,tracking,0,100,3,-1,37.42772999999988,71,0,0,1490,0,0,0,0
1214,Optometrist,36,7,007-6320-400_1140x848,tracking,-3,1,1,0,37.39526000000001,925,273,51,1015,0,0,0,0
1214,Optometrist,36,7,007-6573-400_1140x848,tracking,0,3,4,2,14.136600000000044,63,63,0,706,0,0,0,0
1214,Optometrist,36,7,007-7146-400_1140x848,tracking,0,100,4,-1,31.7343800000001,1459,22,0,463,0,0,0,0
1214,Optometrist,36,7,007-7235-400_1140x848,tracking,0,4,4,3,17.727300000000014,66,0,0,1030,0,0,0,0
1214,Optometrist,36,7,20170502092649506_1140x848,tracking,-1,1,1,0,33.43292999999994,983,120,497,453,0,0,0,0
1214,Optometrist,36,7,20170518171333730_1140x848,tracking,0,100,1,-1,25.782100000000128,55,285,119,1016,101,0,0,0
1214,Optometrist,36,7,20170519153000176_1140x848,tracking,1,1,4,0,64.81176000000005,66,492,679,2715,11,36,0,0
1214,Optometrist,36,7,20170521094743135_1140x848,tracking,-1,1,1,0,25.264030000000048,55,0,0,1351,0,0,0,0
1678,Optometrist,26,3,007-0028-000_1140x848,thinkaloud,0,0,0,0,46.80895999999984,225,1685,0,925,0,0,0,0
1678,Optometrist,26,3,007-0055-000_1140x848,thinkaloud,0,0,0,0,23.88977,214,693,0,509,0,0,0,0
1678,Optometrist,26,3,007-0142-000_1140x848,thinkaloud,0,0,0,0,28.33764999999994,353,765,0,617,0,0,0,0
1678,Optometrist,26,3,007-0323-000_1140x848,thinkaloud,0,0,0,0,49.89940999999999,444,1885,0,706,0,0,0,0
1678,Optometrist,26,3,007-1774-100_1140x848,thinkaloud,0,4,1,3,48.91088999999988,41,532,0,2405,0,0,0,0
1678,Optometrist,26,3,007-2252-100_1140x848,thinkaloud,1,1,2,0,43.93273999999997,586,102,144,1809,0,0,0,0
1678,Optometrist,26,3,007-2469-100_1140x848,thinkaloud,1,1,2,0,24.05150999999978,136,0,0,1333,0,0,0,0
1678,Optometrist,26,3,007-2477-100_1140x848,thinkaloud,1,1,2,0,52.17895999999996,910,0,0,2124,0,0,0,0
1678,Optometrist,26,3,007-2840-100_1140x848,thinkaloud,1,1,2,0,26.930540000000065,48,1045,0,502,0,0,0,0
1678,Optometrist,26,3,007-4250-200_1140x848,thinkaloud,2,4,4,3,43.39612000000011,298,354,0,1934,0,0,0,0
1678,Optometrist,26,3,007-4850-300_1140x848,thinkaloud,0,1,3,0,39.15050999999994,614,0,0,1771,0,0,0,0
1678,Optometrist,26,3,007-5457-300_1140x848,thinkaloud,1,1,4,0,53.748040000000174,589,321,0,2326,0,0,0,0
1678,Optometrist,26,3,007-6320-400_1140x848,thinkaloud,-2,3,2,2,58.55115000000001,565,119,0,2793,0,0,0,0
1678,Optometrist,26,3,007-6573-400_1140x848,thinkaloud,0,1,4,0,24.99646000000007,89,1021,0,416,0,0,0,0
1678,Optometrist,26,3,007-7146-400_1140x848,thinkaloud,0,100,4,-1,43.51305999999977,1446,0,0,1105,0,0,0,0
1678,Optometrist,26,3,007-7235-400_1140x848,thinkaloud,0,4,4,3,30.698969999999917,249,317,0,1297,0,0,0,0
1678,Optometrist,26,3,20170502092649506_1140x848,thinkaloud,0,2,2,1,35.972040000000106,45,423,0,1655,0,0,0,0
1678,Optometrist,26,3,20170518171333730_1140x848,thinkaloud,0,1,1,0,20.49292000000014,44,629,0,592,0,0,0,0
1678,Optometrist,26,3,20170519153000176_1140x848,thinkaloud,0,3,3,2,74.33777000000009,49,824,104,3412,0,0,0,0
1678,Optometrist,26,3,20170521094743135_1140x848,thinkaloud,0,1,2,0,23.64771000000019,269,192,0,971,0,0,0,0
1678,Optometrist,26,3,007-0051-000_1140x848,tracking,0,0,0,0,33.62707,207,716,0,1153,0,0,0,0
1678,Optometrist,26,3,007-0079-000_1140x848,tracking,0,0,0,0,28.936590000000024,407,0,0,1358,0,0,0,0
1678,Optometrist,26,3,007-0321-000_1140x848,tracking,0,0,0,0,30.181710000000066,391,0,0,1475,0,0,0,0
1678,Optometrist,26,3,007-1811-100_1140x848,tracking,1,1,2,0,15.996519999999919,499,0,0,487,0,0,0,0
1678,Optometrist,26,3,007-2403-100_1140x848,tracking,1,1,2,0,30.34375,357,1065,0,412,0,0,0,0
1678,Optometrist,26,3,007-2705-100_1140x848,tracking,0,1,1,0,40.20996000000014,53,1029,152,1229,0,0,0,0
1678,Optometrist,26,3,007-2763-100_1140x848,tracking,1,4,2,3,18.406619999999975,54,68,0,983,0,0,0,0
1678,Optometrist,26,3,007-2841-100_1140x848,tracking,1,1,2,0,23.065000000000055,114,67,0,1231,0,0,0,0
1678,Optometrist,26,3,007-4290-200_1140x848,tracking,0,1,2,0,41.03491000000008,416,916,0,1186,0,0,0,0
1678,Optometrist,26,3,007-4991-300_1140x848,tracking,0,4,3,3,78.47893999999997,1500,782,0,2467,0,0,0,0
1678,Optometrist,26,3,007-6520-400_1140x848,tracking,0,4,4,3,33.33556999999996,242,483,0,1316,0,0,0,0
1678,Optometrist,26,3,007-7017-400_1140x848,tracking,-2,4,2,3,46.760740000000055,827,0,0,2025,0,0,0,0
1678,Optometrist,26,3,007-7175-400_1140x848,tracking,0,4,4,3,25.442690000000084,349,0,0,1186,0,0,0,0
1678,Optometrist,26,3,007-7265-400_1140x848,tracking,0,2,4,1,33.804809999999975,737,370,0,923,0,0,0,0
1678,Optometrist,26,3,20170228231807286_1140x848,tracking,1,0,1,0,58.56804999999997,133,396,359,2683,0,0,0,0
1678,Optometrist,26,3,20170511224838938_1140x848,tracking,0,2,2,1,60.12085000000002,58,1545,0,2097,0,0,0,0
1678,Optometrist,26,3,20170512231007763_1140x848,tracking,-1,3,2,2,62.57433999999989,48,481,0,3080,0,0,0,0
1678,Optometrist,26,3,20170525111826224_1140x848,tracking,0,2,2,1,25.52355999999986,539,246,0,794,0,0,0,0
1678,Optometrist,26,3,20170609154552424_1140x848,tracking,1,1,2,0,26.42932000000002,342,262,53,952,0,0,0,0
1678,Optometrist,26,3,20170622080837660_1140x848,tracking,-1,3,2,2,55.13913000000002,259,2194,0,897,0,0,0,0
1649,Optometrist,25,2,007-0028-000_1140x848,thinkaloud,1,0,1,0,79.13330999999971,1888,6205,0,3240,0,0,0,0
1649,Optometrist,25,2,007-0055-000_1140x848,thinkaloud,1,0,1,0,25.941890000000058,179,400,0,2766,0,0,0,0
1649,Optometrist,25,2,007-0142-000_1140x848,thinkaloud,0,0,0,0,57.8137200000001,114,1764,0,5978,0,0,0,0
1649,Optometrist,25,2,007-0323-000_1140x848,thinkaloud,0,0,0,0,22.296879999999874,580,0,0,2563,0,0,0,0
1649,Optometrist,25,2,007-1774-100_1140x848,thinkaloud,0,4,1,3,19.478519999999662,96,1612,234,750,0,0,0,0
1649,Optometrist,25,2,007-2252-100_1140x848,thinkaloud,1,4,2,3,23.310059999999794,144,1098,498,1504,0,0,0,0
1649,Optometrist,25,2,007-2469-100_1140x848,thinkaloud,0,4,1,3,35.1933599999993,1081,133,0,3765,0,0,0,0
1649,Optometrist,25,2,007-2477-100_1140x848,thinkaloud,1,1,2,0,21.615470000000187,539,135,0,2448,0,0,0,0
1649,Optometrist,25,2,007-2840-100_1140x848,thinkaloud,0,1,1,0,37.596680000000106,142,2891,292,2027,0,0,0,0
1649,Optometrist,25,2,007-4250-200_1140x848,thinkaloud,2,4,4,3,26.156740000000354,154,1365,0,2166,0,0,0,0
1649,Optometrist,25,2,007-4850-300_1140x848,thinkaloud,-1,1,2,0,50.67967999999928,473,330,0,6047,0,0,0,0
1649,Optometrist,25,2,007-5457-300_1140x848,thinkaloud,0,1,3,0,49.35352000000012,137,3099,0,3733,0,0,0,0
1649,Optometrist,25,2,007-6320-400_1140x848,thinkaloud,-2,4,2,3,73.50829999999951,250,1051,0,8980,0,0,0,0
1649,Optometrist,25,2,007-6573-400_1140x848,thinkaloud,0,4,4,3,27.00781999999981,110,2531,486,475,0,0,0,0
1649,Optometrist,25,2,007-7146-400_1140x848,thinkaloud,0,4,4,3,32.87915000000021,1633,0,0,2929,0,0,0,0
1649,Optometrist,25,2,007-7235-400_1140x848,thinkaloud,0,4,4,3,27.06128000000035,127,1954,0,1728,0,0,0,0
1649,Optometrist,25,2,20170502092649506_1140x848,thinkaloud,-1,2,1,1,29.05760999999984,144,1380,198,2361,0,0,0,0
1649,Optometrist,25,2,20170518171333730_1140x848,thinkaloud,0,1,1,0,24.03418000000056,113,1723,0,1433,0,0,0,0
1649,Optometrist,25,2,20170519153000176_1140x848,thinkaloud,-1,3,2,2,35.82935000000043,774,2016,0,2273,0,0,0,0
1649,Optometrist,25,2,20170521094743135_1140x848,thinkaloud,0,1,2,0,39.847170000000006,144,2687,0,2866,0,0,0,0
1649,Optometrist,25,2,007-0051-000_1140x848,tracking,1,0,1,0,16.563959999999952,189,941,0,1254,0,0,0,0
1649,Optometrist,25,2,007-0079-000_1140x848,tracking,0,0,0,0,37.24730999999974,496,949,0,3676,0,0,0,0
1649,Optometrist,25,2,007-0321-000_1140x848,tracking,0,1,0,1,45.82470999999987,269,2466,240,3561,0,0,0,0
1649,Optometrist,25,2,007-1811-100_1140x848,tracking,0,3,1,2,18.86108000000013,360,0,0,2314,0,0,0,0
1649,Optometrist,25,2,007-2403-100_1140x848,tracking,1,1,2,0,14.227789999999914,114,1143,0,777,0,0,0,0
1649,Optometrist,25,2,007-2705-100_1140x848,tracking,0,1,1,0,17.0004899999999,101,1034,409,886,0,0,0,0
1649,Optometrist,25,2,007-2763-100_1140x848,tracking,1,4,2,3,28.314950000000408,164,1843,211,827,0,0,0,0
1649,Optometrist,25,2,007-2841-100_1140x848,tracking,0,1,1,0,16.009270000000015,62,544,0,255,0,0,0,0
1649,Optometrist,25,2,007-4290-200_1140x848,tracking,0,3,2,2,52.454829999999674,99,2557,0,4555,0,0,0,0
1649,Optometrist,25,2,007-4991-300_1140x848,tracking,1,4,4,3,86.39550000000008,201,3431,586,7087,0,0,0,0
1649,Optometrist,25,2,007-6520-400_1140x848,tracking,0,4,4,3,52.56860999999981,117,3204,701,1325,0,0,0,0
1649,Optometrist,25,2,007-7017-400_1140x848,tracking,-2,4,2,3,60.86157000000003,178,6402,1151,753,0,0,0,0
1649,Optometrist,25,2,007-7175-400_1140x848,tracking,0,4,4,3,25.87572999999975,133,1224,67,1321,0,0,0,0
1649,Optometrist,25,2,007-7265-400_1140x848,tracking,0,1,4,0,47.35741999999982,670,411,159,5531,0,0,0,0
1649,Optometrist,25,2,20170228231807286_1140x848,tracking,0,0,0,0,25.61449999999968,241,2449,97,596,292,0,0,0
1649,Optometrist,25,2,20170511224838938_1140x848,tracking,0,1,2,0,32.03125,0,2192,1559,334,0,0,0,0
1649,Optometrist,25,2,20170512231007763_1140x848,tracking,-1,3,2,2,35.58154999999988,101,4174,0,158,0,0,0,0
1649,Optometrist,25,2,20170525111826224_1140x848,tracking,0,3,2,2,16.302490000000034,86,0,0,1252,0,0,0,0
1649,Optometrist,25,2,20170609154552424_1140x848,tracking,0,1,1,0,17.019780000000083,446,518,0,1447,0,0,0,0
1649,Optometrist,25,2,20170622080837660_1140x848,tracking,0,1,3,0,62.73388000000023,76,5766,1758,433,0,0,0,0
1375,Optometrist,24,2,007-0028-000_1140x848,thinkaloud,1,0,1,0,63.76709000000028,1874,6709,309,270,0,0,0,0
1375,Optometrist,24,2,007-0055-000_1140x848,thinkaloud,1,0,1,0,40.833500000000186,586,5249,46,20,0,0,0,0
1375,Optometrist,24,2,007-0142-000_1140x848,thinkaloud,0,0,0,0,22.647219999999834,399,2832,0,65,0,0,0,0
1375,Optometrist,24,2,007-0323-000_1140x848,thinkaloud,0,0,0,0,57.60253999999986,1291,4759,1368,651,25,42,0,0
1375,Optometrist,24,2,007-1774-100_1140x848,thinkaloud,0,100,1,-1,39.28612999999996,723,3408,143,248,0,0,0,0
1375,Optometrist,24,2,007-2252-100_1140x848,thinkaloud,0,1,1,0,46.76830999999993,923,3168,2142,105,330,0,0,0
1375,Optometrist,24,2,007-2469-100_1140x848,thinkaloud,0,2,1,1,69.0595699999999,1363,5134,1409,1636,62,13,18,0
1375,Optometrist,24,2,007-2477-100_1140x848,thinkaloud,0,1,1,0,18.787109999999757,425,0,0,2279,0,0,0,0
1375,Optometrist,24,2,007-2840-100_1140x848,thinkaloud,0,1,1,0,17.549799999999777,482,1775,20,138,34,0,0,0
1375,Optometrist,24,2,007-4250-200_1140x848,thinkaloud,1,4,3,3,62.46214999999984,732,6109,1558,495,43,0,0,0
1375,Optometrist,24,2,007-4850-300_1140x848,thinkaloud,0,1,3,0,61.99315999999999,1720,5728,140,1076,14,0,0,0
1375,Optometrist,24,2,007-5457-300_1140x848,thinkaloud,1,100,4,-1,53.13794000000007,1075,4148,1623,535,173,0,0,0
1375,Optometrist,24,2,007-6320-400_1140x848,thinkaloud,-1,4,3,3,74.26488999999992,2111,1773,709,5690,0,0,0,0
1375,Optometrist,24,2,007-6573-400_1140x848,thinkaloud,0,4,4,3,40.752930000000106,611,3961,980,137,62,0,0,0
1375,Optometrist,24,2,007-7146-400_1140x848,thinkaloud,-2,4,2,3,66.44116000000031,5554,870,69,2798,0,0,0,0
1375,Optometrist,24,2,007-7235-400_1140x848,thinkaloud,0,4,4,3,74.58617999999979,798,7099,2099,218,31,0,0,0
1375,Optometrist,24,2,20170502092649506_1140x848,thinkaloud,-1,2,1,1,32.03809000000001,803,3746,0,64,0,0,0,0
1375,Optometrist,24,2,20170518171333730_1140x848,thinkaloud,0,1,1,0,50.264650000000074,558,6433,61,148,0,0,0,0
1375,Optometrist,24,2,20170519153000176_1140x848,thinkaloud,-1,3,2,2,105.47338999999965,2455,9048,2076,457,358,89,0,0
1375,Optometrist,24,2,20170521094743135_1140x848,thinkaloud,-1,100,1,-1,40.10766000000012,1458,3524,560,197,0,0,0,0
1375,Optometrist,24,2,007-0051-000_1140x848,tracking,0,0,0,0,23.66527999999994,453,1272,47,1660,0,0,0,0
1375,Optometrist,24,2,007-0079-000_1140x848,tracking,0,0,0,0,18.159419999999955,337,1920,35,244,13,0,0,0
1375,Optometrist,24,2,007-0321-000_1140x848,tracking,0,0,0,0,21.93065999999999,994,1840,50,139,0,0,0,0
1375,Optometrist,24,2,007-1811-100_1140x848,tracking,0,2,1,1,36.80078000000003,336,3133,41,1680,0,0,0,0
1375,Optometrist,24,2,007-2403-100_1140x848,tracking,0,1,1,0,19.920779999999922,629,2037,0,137,0,0,0,0
1375,Optometrist,24,2,007-2705-100_1140x848,tracking,-1,1,0,0,27.4366500000001,483,2866,422,86,15,30,0,0
1375,Optometrist,24,2,007-2763-100_1140x848,tracking,0,2,1,1,31.107299999999896,290,2679,211,1265,0,0,0,0
1375,Optometrist,24,2,007-2841-100_1140x848,tracking,0,1,1,0,25.33996000000002,577,2887,51,133,0,0,0,0
1375,Optometrist,24,2,007-4290-200_1140x848,tracking,0,2,2,1,17.85681999999997,627,1886,20,12,26,0,0,0
1375,Optometrist,24,2,007-4991-300_1140x848,tracking,1,4,4,3,29.406130000000076,477,1608,1218,847,69,0,0,0
1375,Optometrist,24,2,007-6520-400_1140x848,tracking,-1,3,3,2,35.51477,697,3454,299,560,15,0,0,0
1375,Optometrist,24,2,007-7017-400_1140x848,tracking,-1,4,3,3,38.736940000000004,1299,4083,19,163,0,0,0,0
1375,Optometrist,24,2,007-7175-400_1140x848,tracking,0,4,4,3,33.88013000000001,1218,3056,106,437,0,0,0,0
1375,Optometrist,24,2,007-7265-400_1140x848,tracking,-2,2,2,1,23.290160000000014,924,951,58,1408,0,0,0,0
1375,Optometrist,24,2,20170228231807286_1140x848,tracking,0,0,0,0,26.445069999999987,406,2868,36,299,0,0,0,0
1375,Optometrist,24,2,20170511224838938_1140x848,tracking,0,2,2,1,71.51843000000008,401,6381,114,2880,409,0,0,0
1375,Optometrist,24,2,20170512231007763_1140x848,tracking,0,3,3,2,44.00854000000004,458,4865,855,153,17,21,0,0
1375,Optometrist,24,2,20170525111826224_1140x848,tracking,-1,1,1,0,33.518800000000056,1472,2374,557,416,0,0,0,0
1375,Optometrist,24,2,20170609154552424_1140x848,tracking,0,1,1,0,21.883550000000014,878,1331,53,836,0,0,0,0
